spot_id,pattern_id,classification,actionable,severity,evidence_text,structured_context,reason
2384,S003,ambiguous,False,low,Perfecto para negocio en crecimiento. Seguridad 24/7 y control de acceso. Recién remodelado con acabados modernos.,security_type=cctv,Ontology does not establish incompatibility with strong security wording.
2385,NV_market_demand,not_verifiable,False,low,Zona de alta plusvalía y demanda comercial. Seguridad 24/7 y control de acceso. Espacio versátil adaptable a diferentes giros.,,No directly comparable field in supplied payload.
2386,NV_market_demand,not_verifiable,False,low,Zona de alta plusvalía y demanda comercial.,,No directly comparable field in supplied payload.
2387,NV_market_demand,not_verifiable,False,low,Seguridad 24/7 y control de acceso. Zona de alta plusvalía y demanda comercial.,,No directly comparable field in supplied payload.
2388,NV_all_services,not_verifiable,False,low,Cuenta con todos los servicios y estacionamiento. Amplio espacio con buena iluminación natural.,,No directly comparable field in supplied payload.
2389,S001,semantic_cross_field_mismatch,True,medium,Espacio listo para ocupar con acabados de primera. Excelente ubicación con acceso a vías principales.,sector_name=Land,Land listing uses building/interior-condition language; catalog coherence review recommended.
2389,NV_road_access,not_verifiable,False,low,Espacio listo para ocupar con acabados de primera. Excelente ubicación con acceso a vías principales.,,No directly comparable field in supplied payload.
2390,NV_near_shopping_centers,not_verifiable,False,low,Espacio listo para ocupar con acabados de primera. Ubicación estratégica cerca de centros comerciales. Zona de alta plusvalía y demanda comercial.,,No directly comparable field in supplied payload.
2390,NV_market_demand,not_verifiable,False,low,Espacio listo para ocupar con acabados de primera. Ubicación estratégica cerca de centros comerciales. Zona de alta plusvalía y demanda comercial.,,No directly comparable field in supplied payload.
2391,NV_road_access,not_verifiable,False,low,Excelente ubicación con acceso a vías principales. Zona de alta plusvalía y demanda comercial. Recién remodelado con acabados modernos.,,No directly comparable field in supplied payload.
2391,NV_market_demand,not_verifiable,False,low,Excelente ubicación con acceso a vías principales. Zona de alta plusvalía y demanda comercial. Recién remodelado con acabados modernos.,,No directly comparable field in supplied payload.
2393,S001,semantic_cross_field_mismatch,True,medium,Amplio espacio con buena iluminación natural.,sector_name=Land,Land listing uses building/interior-condition language; catalog coherence review recommended.
2394,NV_transit_access,not_verifiable,False,low,Fácil acceso a transporte público y avenidas principales.,,No directly comparable field in supplied payload.
2395,NV_near_shopping_centers,not_verifiable,False,low,Ubicación estratégica cerca de centros comerciales.,,No directly comparable field in supplied payload.
2397,S002,semantic_cross_field_mismatch,False,low,Ideal para oficinas corporativas o centro de distribución.,sector_name=Retail,"Retail described for office/distribution use; re-use is plausible, so informational only."
2398,NV_road_access,not_verifiable,False,low,Espacio versátil adaptable a diferentes giros. Excelente ubicación con acceso a vías principales. Espacio listo para ocupar con acabados de primera.,,No directly comparable field in supplied payload.
2399,S001,semantic_cross_field_mismatch,True,medium,Cuenta con todos los servicios y estacionamiento. Excelente ubicación con acceso a vías principales. Espacio listo para ocupar con acabados de primera.,sector_name=Land,Land listing uses building/interior-condition language; catalog coherence review recommended.
2399,NV_road_access,not_verifiable,False,low,Cuenta con todos los servicios y estacionamiento. Excelente ubicación con acceso a vías principales. Espacio listo para ocupar con acabados de primera.,,No directly comparable field in supplied payload.
2399,NV_all_services,not_verifiable,False,low,Cuenta con todos los servicios y estacionamiento. Excelente ubicación con acceso a vías principales. Espacio listo para ocupar con acabados de primera.,,No directly comparable field in supplied payload.
2400,NV_near_shopping_centers,not_verifiable,False,low,Zona de alta plusvalía y demanda comercial. Espacio listo para ocupar con acabados de primera. Ubicación estratégica cerca de centros comerciales.,,No directly comparable field in supplied payload.
2400,NV_market_demand,not_verifiable,False,low,Zona de alta plusvalía y demanda comercial. Espacio listo para ocupar con acabados de primera. Ubicación estratégica cerca de centros comerciales.,,No directly comparable field in supplied payload.
2402,NV_market_demand,not_verifiable,False,low,Perfecto para negocio en crecimiento. Zona de alta plusvalía y demanda comercial.,,No directly comparable field in supplied payload.
2403,S002,semantic_cross_field_mismatch,False,low,Fácil acceso a transporte público y avenidas principales. Ideal para oficinas corporativas o centro de distribución.,sector_name=Retail,"Retail described for office/distribution use; re-use is plausible, so informational only."
2403,NV_transit_access,not_verifiable,False,low,Fácil acceso a transporte público y avenidas principales. Ideal para oficinas corporativas o centro de distribución.,,No directly comparable field in supplied payload.
2405,S001,semantic_cross_field_mismatch,True,medium,Recién remodelado con acabados modernos.,sector_name=Land,Land listing uses building/interior-condition language; catalog coherence review recommended.
2406,S002,semantic_cross_field_mismatch,False,low,Recién remodelado con acabados modernos. Fácil acceso a transporte público y avenidas principales. Ideal para oficinas corporativas o centro de distribución.,sector_name=Retail,"Retail described for office/distribution use; re-use is plausible, so informational only."
2406,NV_transit_access,not_verifiable,False,low,Recién remodelado con acabados modernos. Fácil acceso a transporte público y avenidas principales. Ideal para oficinas corporativas o centro de distribución.,,No directly comparable field in supplied payload.
2408,NV_all_services,not_verifiable,False,low,Cuenta con todos los servicios y estacionamiento.,,No directly comparable field in supplied payload.
2409,NV_transit_access,not_verifiable,False,low,Zona de alta plusvalía y demanda comercial. Espacio listo para ocupar con acabados de primera. Fácil acceso a transporte público y avenidas principales.,,No directly comparable field in supplied payload.
2409,NV_market_demand,not_verifiable,False,low,Zona de alta plusvalía y demanda comercial. Espacio listo para ocupar con acabados de primera. Fácil acceso a transporte público y avenidas principales.,,No directly comparable field in supplied payload.
2411,NV_market_demand,not_verifiable,False,low,Zona de alta plusvalía y demanda comercial. Cuenta con todos los servicios y estacionamiento.,,No directly comparable field in supplied payload.
2411,NV_all_services,not_verifiable,False,low,Zona de alta plusvalía y demanda comercial. Cuenta con todos los servicios y estacionamiento.,,No directly comparable field in supplied payload.
2412,NV_road_access,not_verifiable,False,low,Excelente ubicación con acceso a vías principales.,,No directly comparable field in supplied payload.
2413,NV_transit_access,not_verifiable,False,low,Perfecto para negocio en crecimiento. Fácil acceso a transporte público y avenidas principales. Amplio espacio con buena iluminación natural.,,No directly comparable field in supplied payload.
2414,NV_near_shopping_centers,not_verifiable,False,low,Ubicación estratégica cerca de centros comerciales. Excelente ubicación con acceso a vías principales.,,No directly comparable field in supplied payload.
2414,NV_road_access,not_verifiable,False,low,Ubicación estratégica cerca de centros comerciales. Excelente ubicación con acceso a vías principales.,,No directly comparable field in supplied payload.
2415,S002,semantic_cross_field_mismatch,False,low,Ubicación estratégica cerca de centros comerciales. Ideal para oficinas corporativas o centro de distribución. Perfecto para negocio en crecimiento.,sector_name=Retail,"Retail described for office/distribution use; re-use is plausible, so informational only."
2415,NV_near_shopping_centers,not_verifiable,False,low,Ubicación estratégica cerca de centros comerciales. Ideal para oficinas corporativas o centro de distribución. Perfecto para negocio en crecimiento.,,No directly comparable field in supplied payload.
